# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	384803	385659	-	XP_021337679.1		XM_021482443.1	zinc finger protein, putative		24425816	BmR1_04g05855	789	262	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	385677	387468	-						24425818	BmR1_04g05856	1792		partial;old_locus_tag=BBM_III05865
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	385677	387468	-	XM_021482444.1		XP_021337680.1	hypothetical protein		24425818	BmR1_04g05856	1665	1665	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	385677	387468	-	XP_021337680.1		XM_021482444.1	hypothetical protein		24425818	BmR1_04g05856	1665	554	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	387511	388203	+						33043758	BmR1_04g05857	693		partial
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	387511	388203	+	XM_021482445.1		XP_021337681.1			33043758	BmR1_04g05857	693	693	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	387511	388203	+	XP_021337681.1		XM_021482445.1	hypothetical protein		33043758	BmR1_04g05857	693	230	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	388786	389862	+						24425819	BmR1_04g05858	1077		partial;old_locus_tag=BBM_III05870
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	388786	389862	+	XM_012794326.2		XP_012649780.2			24425819	BmR1_04g05858	1077	1077	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	388786	389862	+	XP_012649780.2		XM_012794326.2	hypothetical protein		24425819	BmR1_04g05858	1077	358	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	390272	390519	+						24425820	BmR1_04g05875	248		partial;old_locus_tag=BBM_III05875
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	390272	390519	+	XM_021482446.1		XP_021337682.1	conserved Plasmodium protein, unknown function		24425820	BmR1_04g05875	228	228	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	390272	390519	+	XP_021337682.1		XM_021482446.1	conserved Plasmodium protein, unknown function		24425820	BmR1_04g05875	228	75	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	390625	393308	-						24425821	BmR1_04g05880	2684		partial;old_locus_tag=BBM_III05880
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	390625	393308	-	XM_021482447.1		XP_021337683.1	ribonucleoside-diphosphate reductase subunit M1		24425821	BmR1_04g05880	2478	2478	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	390625	393308	-	XP_021337683.1		XM_021482447.1	ribonucleoside-diphosphate reductase subunit M1		24425821	BmR1_04g05880	2478	825	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	393474	395557	+						24425822	BmR1_04g05885	2084		partial;old_locus_tag=BBM_III05885
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	393474	395557	+	XM_021482448.1		XP_021337684.1	hypothetical protein		24425822	BmR1_04g05885	2040	2040	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	393474	395557	+	XP_021337684.1		XM_021482448.1	hypothetical protein		24425822	BmR1_04g05885	2040	679	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	395594	397487	-						24425823	BmR1_04g05886	1894		partial;old_locus_tag=BBM_III05890
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	395594	397487	-	XM_021482449.1		XP_021337685.1	conserved Plasmodium protein, unknown function		24425823	BmR1_04g05886	1851	1851	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	395594	397487	-	XP_021337685.1		XM_021482449.1	conserved Plasmodium protein, unknown function		24425823	BmR1_04g05886	1851	616	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	397445	398678	-						33043759	BmR1_04g05887	1234		partial
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	397445	398678	-	XM_021482450.1		XP_021337686.1	Clp protease		33043759	BmR1_04g05887	756	756	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	397445	398678	-	XP_021337686.1		XM_021482450.1	Clp protease		33043759	BmR1_04g05887	756	251	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	398808	400324	-						24425824	BmR1_04g05895	1517		partial;old_locus_tag=BBM_III05895
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	398808	400324	-	XM_021482451.1		XP_021337179.1	2-oxoisovalerate dehydrogenase E1 component, alpha subunit		24425824	BmR1_04g05895	1284	1284	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	398808	400324	-	XP_021337179.1		XM_021482451.1	2-oxoisovalerate dehydrogenase E1 component, alpha subunit		24425824	BmR1_04g05895	1284	427	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	400353	401261	+						24425825	BmR1_04g05900	909		partial;old_locus_tag=BBM_III05900
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	400353	401261	+	XM_012794332.1		XP_012649786.1	conserved Plasmodium protein, unknown function		24425825	BmR1_04g05900	867	867	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	400353	401261	+	XP_012649786.1		XM_012794332.1	conserved Plasmodium protein, unknown function		24425825	BmR1_04g05900	867	288	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	401682	402487	-						24425826	BmR1_04g05905	806		partial;old_locus_tag=BBM_III05905
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	401682	402487	-	XM_021482452.1		XP_021337687.1	mitochondrial ribosomal protein S35 precursor, putative		24425826	BmR1_04g05905	720	720	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	401682	402487	-	XP_021337687.1		XM_021482452.1	mitochondrial ribosomal protein S35 precursor, putative		24425826	BmR1_04g05905	720	239	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	402556	403504	+						24425827	BmR1_04g05910	949		partial;old_locus_tag=BBM_III05910
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	402556	403504	+	XM_012794334.1		XP_012649788.1	hypothetical protein		24425827	BmR1_04g05910	903	903	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	402556	403504	+	XP_012649788.1		XM_012794334.1	hypothetical protein		24425827	BmR1_04g05910	903	300	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	403681	406004	-						24425828	BmR1_04g05915	2324		partial;old_locus_tag=BBM_III05915
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	403681	406004	-	XM_021482453.1		XP_021337688.1	V-type H+-transporting ATPase subunit A		24425828	BmR1_04g05915	1818	1818	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	403681	406004	-	XP_021337688.1		XM_021482453.1	V-type H+-transporting ATPase subunit A		24425828	BmR1_04g05915	1818	605	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	406868	408235	+						24425829	BmR1_04g05920	1368		partial;old_locus_tag=BBM_III05920
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	406868	408235	+	XM_012794336.1		XP_012649790.1			24425829	BmR1_04g05920	1368	1368	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	406868	408235	+	XP_012649790.1		XM_012794336.1	hypothetical protein		24425829	BmR1_04g05920	1368	455	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	408555	409004	-						24425830	BmR1_04g05925	450		partial;old_locus_tag=BBM_III05925
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	408555	409004	-	XM_012794337.1		XP_012649791.1	cytochrome c		24425830	BmR1_04g05925	429	429	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	408555	409004	-	XP_012649791.1		XM_012794337.1	cytochrome c		24425830	BmR1_04g05925	429	142	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	409690	413294	-						24425831	BmR1_04g05926	3605		partial;old_locus_tag=BBM_III05930
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	409690	413294	-	XM_021482454.1		XP_021337689.1	Ubiquitin carboxyl-terminal hydrolase		24425831	BmR1_04g05926	2613	2613	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	409690	413294	-	XP_021337689.1		XM_021482454.1	Ubiquitin carboxyl-terminal hydrolase		24425831	BmR1_04g05926	2613	870	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	413531	413914	-						24425833	BmR1_04g05940	384		partial;old_locus_tag=BBM_III05940
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	413531	413914	-	XM_012794340.1		XP_012649794.1	large subunit ribosomal protein LP1		24425833	BmR1_04g05940	363	363	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	413531	413914	-	XP_012649794.1		XM_012794340.1	large subunit ribosomal protein LP1		24425833	BmR1_04g05940	363	120	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	413943	415431	-						24425834	BmR1_04g05945	1489		partial;old_locus_tag=BBM_III05945
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	413943	415431	-	XM_021482455.1		XP_021337690.1	DEAD box helicase, putative		24425834	BmR1_04g05945	1305	1305	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	413943	415431	-	XP_021337690.1		XM_021482455.1	DEAD box helicase, putative		24425834	BmR1_04g05945	1305	434	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	416272	418586	-						24425835	BmR1_04g05950	2315		partial;old_locus_tag=BBM_III05950
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	416272	418586	-	XM_012794342.1		XP_012649796.1	conserved Plasmodium protein, unknown function		24425835	BmR1_04g05950	2295	2295	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	416272	418586	-	XP_012649796.1		XM_012794342.1	conserved Plasmodium protein, unknown function		24425835	BmR1_04g05950	2295	764	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	418788	419519	-						24425836	BmR1_04g05955	732		partial;old_locus_tag=BBM_III05955
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	418788	419519	-	XM_012794343.1		XP_012649797.1	septum formation protein		24425836	BmR1_04g05955	732	732	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	418788	419519	-	XP_012649797.1		XM_012794343.1	septum formation protein		24425836	BmR1_04g05955	732	243	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	419856	424017	-						24425837	BmR1_04g05960	4162		partial;old_locus_tag=BBM_III05960
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	419856	424017	-	XM_012794344.1		XP_012649798.1	hypothetical protein		24425837	BmR1_04g05960	4122	4122	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	419856	424017	-	XP_012649798.1		XM_012794344.1	hypothetical protein		24425837	BmR1_04g05960	4122	1373	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	424468	425804	-						24425838	BmR1_04g05965	1337		partial;old_locus_tag=BBM_III05965
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	424468	425804	-	XM_012794345.1		XP_012649799.1	enolase		24425838	BmR1_04g05965	1317	1317	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	424468	425804	-	XP_012649799.1		XM_012794345.1	enolase		24425838	BmR1_04g05965	1317	438	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	426225	427100	+						24425839	BmR1_04g05970	876		partial;old_locus_tag=BBM_III05970
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	426225	427100	+	XM_012794346.1		XP_012649800.1	survival motor neuron-like protein (SMN)		24425839	BmR1_04g05970	771	771	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	426225	427100	+	XP_012649800.1		XM_012794346.1	survival motor neuron-like protein (SMN)		24425839	BmR1_04g05970	771	256	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	427398	429636	+						24425840	BmR1_04g05975	2239		partial;old_locus_tag=BBM_III05975
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	427398	429636	+	XM_021482456.1		XP_021337691.1	hypothetical protein		24425840	BmR1_04g05975	1641	1641	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	427398	429636	+	XP_021337691.1		XM_021482456.1	hypothetical protein		24425840	BmR1_04g05975	1641	546	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	429715	431686	-						24425841	BmR1_04g05980	1972		partial;old_locus_tag=BBM_III05980
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	429715	431686	-	XM_021482457.1		XP_021337692.1	U4/U6.U5 tri-snRNP-associated protein 1		24425841	BmR1_04g05980	1800	1800	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	429715	431686	-	XP_021337692.1		XM_021482457.1	U4/U6.U5 tri-snRNP-associated protein 1		24425841	BmR1_04g05980	1800	599	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	431763	432347	+						24425842	BmR1_04g05985	585		partial;old_locus_tag=BBM_III05985
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	431763	432347	+	XM_012794349.1		XP_012649803.1	hypothetical protein		24425842	BmR1_04g05985	585	585	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	431763	432347	+	XP_012649803.1		XM_012794349.1	hypothetical protein		24425842	BmR1_04g05985	585	194	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	432989	435070	+						24425843	BmR1_04g05990	2082		partial;old_locus_tag=BBM_III05990
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	432989	435070	+	XM_021482459.1		XP_021337693.1	ubiquitin-protein ligase, putative (HRD3)		24425843	BmR1_04g05990	1974	1974	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	432989	435070	+	XP_021337693.1		XM_021482459.1	ubiquitin-protein ligase, putative (HRD3)		24425843	BmR1_04g05990	1974	657	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	435920	436708	-						24425844	BmR1_04g05995	789		partial;old_locus_tag=BBM_III05995
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	435920	436708	-	XM_012794351.1		XP_012649805.1			24425844	BmR1_04g05995	789	789	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	435920	436708	-	XP_012649805.1		XM_012794351.1	hypothetical protein		24425844	BmR1_04g05995	789	262	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	436795	440151	+						24425845	BmR1_04g06000	3357		partial;old_locus_tag=BBM_III06000
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	436795	440151	+	XM_012794352.1		XP_012649806.1			24425845	BmR1_04g06000	3357	3357	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	436795	440151	+	XP_012649806.1		XM_012794352.1	hypothetical protein		24425845	BmR1_04g06000	3357	1118	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	440564	441549	+						24425846	BmR1_04g06005	986		partial;old_locus_tag=BBM_III06005
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	440564	441549	+	XM_012794353.1		XP_012649807.1	Alpha/beta hydrolase domain-containing protein 17C		24425846	BmR1_04g06005	966	966	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	440564	441549	+	XP_012649807.1		XM_012794353.1	Alpha/beta hydrolase domain-containing protein 17C		24425846	BmR1_04g06005	966	321	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	441818	442442	-						33043760	BmR1_04g06006	625		partial
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	441818	442442	-	XM_021482460.1		XP_021337694.1	hypothetical protein		33043760	BmR1_04g06006	357	357	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	441818	442442	-	XP_021337694.1		XM_021482460.1	hypothetical protein		33043760	BmR1_04g06006	357	118	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	443117	444045	-						24425847	BmR1_04g06010	929		partial;old_locus_tag=BBM_III06010
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	443117	444045	-	XM_021482461.1		XP_021337695.1	phosphoglycerate mutase		24425847	BmR1_04g06010	747	747	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	443117	444045	-	XP_021337695.1		XM_021482461.1	phosphoglycerate mutase		24425847	BmR1_04g06010	747	248	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	444187	445467	+						24425848	BmR1_04g06015	1281		partial;old_locus_tag=BBM_III06015
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	444187	445467	+	XM_012794355.1		XP_012649809.1			24425848	BmR1_04g06015	1281	1281	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	444187	445467	+	XP_012649809.1		XM_012794355.1	hypothetical protein		24425848	BmR1_04g06015	1281	426	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	445884	447670	+						24425849	BmR1_04g06020	1787		partial;old_locus_tag=BBM_III06020
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	445884	447670	+	XM_021482462.1		XP_021337696.1	Chaperone protein DnaJ		24425849	BmR1_04g06020	1440	1440	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	445884	447670	+	XP_021337696.1		XM_021482462.1	Chaperone protein DnaJ		24425849	BmR1_04g06020	1440	479	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	448304	449339	+						24425850	BmR1_04g06025	1036		partial;old_locus_tag=BBM_III06025
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	448304	449339	+	XM_012794357.1		XP_012649811.1	Tetratricopeptide repeat protein 4 homolog		24425850	BmR1_04g06025	951	951	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	448304	449339	+	XP_012649811.1		XM_012794357.1	Tetratricopeptide repeat protein 4 homolog		24425850	BmR1_04g06025	951	316	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	449449	450893	-						24425851	BmR1_04g06026	1445		partial;old_locus_tag=BBM_III06030
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	449449	450893	-	XM_021482464.1		XP_021337697.1	conserved Plasmodium protein, unknown function		24425851	BmR1_04g06026	1272	1272	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	449449	450893	-	XP_021337697.1		XM_021482464.1	conserved Plasmodium protein, unknown function		24425851	BmR1_04g06026	1272	423	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	450883	451136	-						33043761	BmR1_04g06027	254		partial;old_locus_tag=BBM_III06035
mRNA		GCF_000691945.2	Primary Assembly	chromosome	IV	NC_034969.1	450883	451136	-	XM_021482465.1		XP_021337698.1	conserved Plasmodium protein, unknown function		33043761	BmR1_04g06027	234	234	partial
