# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	246711	247602	-						39880303	BXIN_2916	892		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	246711	247602	-	XM_029016825.1		XP_028870054.1	Thioredoxin-like protein 4A		39880303	BXIN_2916	429	429	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	246711	247602	-	XP_028870054.1		XM_029016825.1	Thioredoxin-like protein 4A		39880303	BXIN_2916	429	142	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	248428	251217	+						39880304	BXIN_2917	2790		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	248428	251217	+	XM_029016826.1		XP_028870053.1	Pre-mRNA-splicing factor ATP-dependent RNA helicase DEAH1		39880304	BXIN_2917	2790	2790	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	248428	251217	+	XP_028870053.1		XM_029016826.1	Pre-mRNA-splicing factor ATP-dependent RNA helicase DEAH1		39880304	BXIN_2917	2790	929	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	253606	255167	-						39880305	BXIN_2918	1562		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	253606	255167	-	XM_029016827.1		XP_028870019.1	uncharacterized protein		39880305	BXIN_2918	1164	1164	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	253606	255167	-	XP_028870019.1		XM_029016827.1	uncharacterized protein		39880305	BXIN_2918	1164	387	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	255338	257042	+						39880306	BXIN_2919	1705		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	255338	257042	+	XM_029016828.1		XP_028870018.1	uncharacterized protein		39880306	BXIN_2919	1362	1362	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	255338	257042	+	XP_028870018.1		XM_029016828.1	uncharacterized protein		39880306	BXIN_2919	1362	453	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	257183	258469	-						39880307	BXIN_2920	1287		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	257183	258469	-	XM_029016829.1		XP_028869998.1	DNA-directed RNA polymerase III subunit RPC6		39880307	BXIN_2920	882	882	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	257183	258469	-	XP_028869998.1		XM_029016829.1	DNA-directed RNA polymerase III subunit RPC6		39880307	BXIN_2920	882	293	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	258637	259152	-						39880308	BXIN_2921	516		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	258637	259152	-	XM_029016830.1		XP_028869999.1	uncharacterized protein		39880308	BXIN_2921	516	516	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	258637	259152	-	XP_028869999.1		XM_029016830.1	uncharacterized protein		39880308	BXIN_2921	516	171	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	260133	262471	-						39880309	BXIN_2922	2339		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	260133	262471	-	XM_029016831.1		XP_028869996.1	Transcriptional adapter 2		39880309	BXIN_2922	1614	1614	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	260133	262471	-	XP_028869996.1		XM_029016831.1	Transcriptional adapter 2		39880309	BXIN_2922	1614	537	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	263198	268560	+						39880310	BXIN_2923	5363		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	263198	268560	+	XM_029016832.1		XP_028869997.1	uncharacterized protein		39880310	BXIN_2923	4656	4656	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	263198	268560	+	XP_028869997.1		XM_029016832.1	uncharacterized protein		39880310	BXIN_2923	4656	1551	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	268610	269104	+						39880311	BXIN_2924	495		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	268610	269104	+	XM_029016833.1		XP_028869994.1	uncharacterized protein		39880311	BXIN_2924	495	495	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	268610	269104	+	XP_028869994.1		XM_029016833.1	uncharacterized protein		39880311	BXIN_2924	495	164	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	269230	270112	-						39880312	BXIN_2925	883		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	269230	270112	-	XM_029016834.1		XP_028869995.1	uncharacterized protein		39880312	BXIN_2925	693	693	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	269230	270112	-	XP_028869995.1		XM_029016834.1	uncharacterized protein		39880312	BXIN_2925	693	230	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	271046	271369	+						39880313	BXIN_2926	324		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	271046	271369	+	XM_029016835.1		XP_028869992.1	uncharacterized protein		39880313	BXIN_2926	324	324	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	271046	271369	+	XP_028869992.1		XM_029016835.1	uncharacterized protein		39880313	BXIN_2926	324	107	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	271610	273955	+						39880314	BXIN_2927	2346		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	271610	273955	+	XM_029016836.1		XP_028869993.1	uncharacterized protein		39880314	BXIN_2927	2346	2346	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	271610	273955	+	XP_028869993.1		XM_029016836.1	uncharacterized protein		39880314	BXIN_2927	2346	781	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	275093	276372	+						39880315	BXIN_2928	1280		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	275093	276372	+	XM_029016837.1		XP_028870000.1	uncharacterized protein		39880315	BXIN_2928	1110	1110	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	275093	276372	+	XP_028870000.1		XM_029016837.1	uncharacterized protein		39880315	BXIN_2928	1110	369	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	277054	278587	+						39880316	BXIN_2929	1534		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	277054	278587	+	XM_029016838.1		XP_028870001.1	uncharacterized protein		39880316	BXIN_2929	1458	1458	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	277054	278587	+	XP_028870001.1		XM_029016838.1	uncharacterized protein		39880316	BXIN_2929	1458	485	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	278825	281989	-						39880317	BXIN_2930	3165		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	278825	281989	-	XM_029016839.1		XP_028869972.1	1-phosphatidylinositol 4		39880317	BXIN_2930	3165	3165	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	278825	281989	-	XP_028869972.1		XM_029016839.1	1-phosphatidylinositol 4		39880317	BXIN_2930	3165	1054	
gene	tRNA	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	282590	282660	-						39880532	BXIN_3261	71		partial
tRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	282590	282660	-				tRNA-Gly		39880532	BXIN_3261	71		partial
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	282889	288037	+						39880318	BXIN_2931	5149		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	282889	288037	+	XM_029016840.1		XP_028869971.1	Myosin-12		39880318	BXIN_2931	4983	4983	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	282889	288037	+	XP_028869971.1		XM_029016840.1	Myosin-12		39880318	BXIN_2931	4983	1660	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	288212	289576	-					mis16	39880319	BXIN_2932	1365		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	288212	289576	-	XM_029016841.1		XP_028869974.1	Histone acetyltransferase type B subunit 2	mis16	39880319	BXIN_2932	1365	1365	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	288212	289576	-	XP_028869974.1		XM_029016841.1	Histone acetyltransferase type B subunit 2	mis16	39880319	BXIN_2932	1365	454	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	289911	290495	-						39880320	BXIN_2933	585		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	289911	290495	-	XM_029016842.1		XP_028869973.1	uncharacterized protein		39880320	BXIN_2933	546	546	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	289911	290495	-	XP_028869973.1		XM_029016842.1	uncharacterized protein		39880320	BXIN_2933	546	181	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	291179	293083	+						39880321	BXIN_2934	1905		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	291179	293083	+	XM_029016843.1		XP_028869968.1	uncharacterized protein		39880321	BXIN_2934	1905	1905	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	291179	293083	+	XP_028869968.1		XM_029016843.1	uncharacterized protein		39880321	BXIN_2934	1905	634	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	293197	294222	-						39880322	BXIN_2935	1026		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	293197	294222	-	XM_029016844.1		XP_028869967.1	uncharacterized protein		39880322	BXIN_2935	1026	1026	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	293197	294222	-	XP_028869967.1		XM_029016844.1	uncharacterized protein		39880322	BXIN_2935	1026	341	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	294602	295364	-						39880323	BXIN_2936	763		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	294602	295364	-	XM_029016845.1		XP_028869970.1	uncharacterized protein		39880323	BXIN_2936	546	546	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	294602	295364	-	XP_028869970.1		XM_029016845.1	uncharacterized protein		39880323	BXIN_2936	546	181	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	295445	297161	-						39880324	BXIN_2937	1717		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	295445	297161	-	XM_029016846.1		XP_028869969.1	uncharacterized protein		39880324	BXIN_2937	1542	1542	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	295445	297161	-	XP_028869969.1		XM_029016846.1	uncharacterized protein		39880324	BXIN_2937	1542	513	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	297667	298888	+						39880325	BXIN_2938	1222		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	297667	298888	+	XM_029016847.1		XP_028869976.1	DEAD-box ATP-dependent RNA helicase 34		39880325	BXIN_2938	1188	1188	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	297667	298888	+	XP_028869976.1		XM_029016847.1	DEAD-box ATP-dependent RNA helicase 34		39880325	BXIN_2938	1188	395	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	299228	299699	-						39880326	BXIN_2939	472		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	299228	299699	-	XM_029016848.1		XP_028869975.1	AP-4 complex subunit sigma		39880326	BXIN_2939	438	438	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	299228	299699	-	XP_028869975.1		XM_029016848.1	AP-4 complex subunit sigma		39880326	BXIN_2939	438	145	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	299939	302647	+						39880327	BXIN_2940	2709		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	299939	302647	+	XM_029016849.1		XP_028870042.1	uncharacterized protein		39880327	BXIN_2940	2709	2709	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	299939	302647	+	XP_028870042.1		XM_029016849.1	uncharacterized protein		39880327	BXIN_2940	2709	902	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	302861	303859	-						39880328	BXIN_2941	999		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	302861	303859	-	XM_029016850.1		XP_028869794.1	uncharacterized protein		39880328	BXIN_2941	999	999	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	302861	303859	-	XP_028869794.1		XM_029016850.1	uncharacterized protein		39880328	BXIN_2941	999	332	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	304684	306540	+					tyrS	39880329	BXIN_2942	1857		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	304684	306540	+	XM_029016851.1		XP_028869795.1	Tyrosine--tRNA ligase	tyrS	39880329	BXIN_2942	1782	1782	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	304684	306540	+	XP_028869795.1		XM_029016851.1	Tyrosine--tRNA ligase	tyrS	39880329	BXIN_2942	1782	593	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	311107	313430	+						39880330	BXIN_2943	2324		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	311107	313430	+	XM_029016852.1		XP_028869796.1	Uncharacterized protein		39880330	BXIN_2943	2085	2085	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	311107	313430	+	XP_028869796.1		XM_029016852.1	Uncharacterized protein		39880330	BXIN_2943	2085	694	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	314435	315070	+						39880331	BXIN_2944	636		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	314435	315070	+	XM_029016853.1		XP_028869797.1	GTP-binding nuclear protein Ran		39880331	BXIN_2944	636	636	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	314435	315070	+	XP_028869797.1		XM_029016853.1	GTP-binding nuclear protein Ran		39880331	BXIN_2944	636	211	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	315393	317894	-						39880332	BXIN_2945	2502		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	315393	317894	-	XM_029016854.1		XP_028869798.1	DNA mismatch repair protein Mlh1		39880332	BXIN_2945	2349	2349	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	315393	317894	-	XP_028869798.1		XM_029016854.1	DNA mismatch repair protein Mlh1		39880332	BXIN_2945	2349	782	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	319014	321067	+						39880333	BXIN_2946	2054		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	319014	321067	+	XM_029016855.1		XP_028869990.1	uncharacterized protein		39880333	BXIN_2946	2016	2016	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	319014	321067	+	XP_028869990.1		XM_029016855.1	uncharacterized protein		39880333	BXIN_2946	2016	671	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	321530	322111	+						39880334	BXIN_2947	582		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	321530	322111	+	XM_029016856.1		XP_028869991.1	AP-1 complex subunit sigma-1		39880334	BXIN_2947	468	468	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	321530	322111	+	XP_028869991.1		XM_029016856.1	AP-1 complex subunit sigma-1		39880334	BXIN_2947	468	155	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	322116	324671	-						39880335	BXIN_2948	2556		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	322116	324671	-	XM_029016857.1		XP_028869955.1	putative heat shock protein		39880335	BXIN_2948	2172	2172	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	322116	324671	-	XP_028869955.1		XM_029016857.1	putative heat shock protein		39880335	BXIN_2948	2172	723	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	325076	328384	+						39880336	BXIN_2949	3309		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	325076	328384	+	XM_029016858.1		XP_028869956.1	Uncharacterized protein C05D11.1		39880336	BXIN_2949	3309	3309	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	325076	328384	+	XP_028869956.1		XM_029016858.1	Uncharacterized protein C05D11.1		39880336	BXIN_2949	3309	1102	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	328995	330458	+						39880337	BXIN_2950	1464		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	328995	330458	+	XM_029016859.1		XP_028869943.1	putative MYST-like histone acetyltransferase 1		39880337	BXIN_2950	1320	1320	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	328995	330458	+	XP_028869943.1		XM_029016859.1	putative MYST-like histone acetyltransferase 1		39880337	BXIN_2950	1320	439	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	330598	331161	-						39880338	BXIN_2951	564		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	330598	331161	-	XM_029016860.1		XP_028869942.1	uncharacterized protein		39880338	BXIN_2951	564	564	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639439.1	330598	331161	-	XP_028869942.1		XM_029016860.1	uncharacterized protein		39880338	BXIN_2951	564	187	
