# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638359.1	36019	36479	+	XP_028869567.1		XM_029013734.1	DNA polymerase epsilon subunit, putative		39877094	BOVATA_048170	231	76	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638359.1	36243	41669	-						39877095	BOVATA_048180	5427		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638359.1	36243	41669	-	XM_029013735.1		XP_028869568.1	uncharacterized protein		39877095	BOVATA_048180	5394	5394	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638359.1	36243	41669	-	XP_028869568.1		XM_029013735.1	uncharacterized protein		39877095	BOVATA_048180	5394	1797	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638359.1	42424	46860	-						39877096	BOVATA_048190	4437		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638359.1	42424	46860	-	XM_029013736.1		XP_028869569.1	uncharacterized protein		39877096	BOVATA_048190	4437	4437	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638359.1	42424	46860	-	XP_028869569.1		XM_029013736.1	uncharacterized protein		39877096	BOVATA_048190	4437	1478	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	80	1020	-						39877097	BOVATA_048200	941		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	80	1020	-	XM_029013737.1		XP_028869570.1	Extracellular matrix-binding ebh, putative		39877097	BOVATA_048200	864	864	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	80	1020	-	XP_028869570.1		XM_029013737.1	Extracellular matrix-binding ebh, putative		39877097	BOVATA_048200	864	287	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	2914	3480	+						39877098	BOVATA_048210	567		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	2914	3480	+	XM_029013738.1		XP_028869571.1	reverse transcriptase homolog		39877098	BOVATA_048210	567	567	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	2914	3480	+	XP_028869571.1		XM_029013738.1	reverse transcriptase homolog		39877098	BOVATA_048210	567	188	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	3546	4193	+						39877099	BOVATA_048220	648		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	3546	4193	+	XM_029013739.1		XP_028869572.1	reverse transcriptase homolog		39877099	BOVATA_048220	648	648	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	3546	4193	+	XP_028869572.1		XM_029013739.1	reverse transcriptase homolog		39877099	BOVATA_048220	648	215	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	4500	7162	+						39877100	BOVATA_048230	2663		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	4500	7162	+	XM_029013740.1		XP_028869573.1	myb-like DNA-binding domain containing protein		39877100	BOVATA_048230	2553	2553	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	4500	7162	+	XP_028869573.1		XM_029013740.1	myb-like DNA-binding domain containing protein		39877100	BOVATA_048230	2553	850	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	6758	7063	-						39877101	BOVATA_048240	306		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	6758	7063	-	XM_029013741.1		XP_028869574.1	Zn-dependent protease, putative		39877101	BOVATA_048240	306	306	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	6758	7063	-	XP_028869574.1		XM_029013741.1	Zn-dependent protease, putative		39877101	BOVATA_048240	306	101	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	9596	10662	+						39877102	BOVATA_048250	1067		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	9596	10662	+	XM_029013742.1		XP_028869575.1	ubiquinol-cytochrome C iron-sulfur subunit		39877102	BOVATA_048250	957	957	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	9596	10662	+	XP_028869575.1		XM_029013742.1	ubiquinol-cytochrome C iron-sulfur subunit		39877102	BOVATA_048250	957	318	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	13088	14297	+						39877103	BOVATA_048260	1210		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	13088	14297	+	XM_029013743.1		XP_028869576.1	major facilitator superfamily member protein		39877103	BOVATA_048260	1173	1173	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	13088	14297	+	XP_028869576.1		XM_029013743.1	major facilitator superfamily member protein		39877103	BOVATA_048260	1173	390	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	14448	15443	-						39877104	BOVATA_048270	996		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	14448	15443	-	XM_029013744.1		XP_028869577.1	50S ribosomal protein L22, putative		39877104	BOVATA_048270	996	996	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	14448	15443	-	XP_028869577.1		XM_029013744.1	50S ribosomal protein L22, putative		39877104	BOVATA_048270	996	331	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	17828	20461	+						39877105	BOVATA_048280	2634		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	17828	20461	+	XM_029013745.1		XP_028869578.1	pp1a, putative		39877105	BOVATA_048280	2634	2634	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	17828	20461	+	XP_028869578.1		XM_029013745.1	pp1a, putative		39877105	BOVATA_048280	2634	877	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	20794	21948	+						39877106	BOVATA_048290	1155		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	20794	21948	+	XM_029013746.1		XP_028869579.1	type I inositol 1,4,5-trisphosphate 5-phosphatase 12-like protein, putative		39877106	BOVATA_048290	1155	1155	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	20794	21948	+	XP_028869579.1		XM_029013746.1	type I inositol 1,4,5-trisphosphate 5-phosphatase 12-like protein, putative		39877106	BOVATA_048290	1155	384	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	25865	31513	+						39877107	BOVATA_048300	5649		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	25865	31513	+	XM_029013747.1		XP_028869580.1	uncharacterized protein		39877107	BOVATA_048300	5616	5616	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	25865	31513	+	XP_028869580.1		XM_029013747.1	uncharacterized protein		39877107	BOVATA_048300	5616	1871	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	33973	34551	+						39877108	BOVATA_048310	579		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	33973	34551	+	XM_029013748.1		XP_028869581.1	uncharacterized protein		39877108	BOVATA_048310	546	546	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	33973	34551	+	XP_028869581.1		XM_029013748.1	uncharacterized protein		39877108	BOVATA_048310	546	181	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	37438	38217	+						39877109	BOVATA_048320	780		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	37438	38217	+	XM_029013749.1		XP_028869582.1	uncharacterized protein		39877109	BOVATA_048320	780	780	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	37438	38217	+	XP_028869582.1		XM_029013749.1	uncharacterized protein		39877109	BOVATA_048320	780	259	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	39558	41984	+						39877110	BOVATA_048330	2427		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	39558	41984	+	XM_029013750.1		XP_028869583.1	uncharacterized protein		39877110	BOVATA_048330	2346	2346	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	39558	41984	+	XP_028869583.1		XM_029013750.1	uncharacterized protein		39877110	BOVATA_048330	2346	781	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	47355	47968	+						39877111	BOVATA_048340	614		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	47355	47968	+	XM_029013751.1		XP_028869584.1	methyl-accepting chemotaxis sensory transducer, putative		39877111	BOVATA_048340	579	579	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638360.1	47355	47968	+	XP_028869584.1		XM_029013751.1	methyl-accepting chemotaxis sensory transducer, putative		39877111	BOVATA_048340	579	192	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638361.1	783	5012	+						39877112	BOVATA_048350	4230		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638361.1	783	5012	+	XM_029013752.1		XP_028869585.1	uncharacterized protein		39877112	BOVATA_048350	4230	4230	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638361.1	783	5012	+	XP_028869585.1		XM_029013752.1	uncharacterized protein		39877112	BOVATA_048350	4230	1409	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638361.1	8103	19315	+						39877113	BOVATA_048360	11213		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638361.1	8103	19315	+	XM_029013753.1		XP_028869586.1	uncharacterized protein		39877113	BOVATA_048360	10326	10326	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638361.1	8103	19315	+	XP_028869586.1		XM_029013753.1	uncharacterized protein		39877113	BOVATA_048360	10326	3441	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638361.1	20869	24275	+						39877114	BOVATA_048370	3407		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638361.1	20869	24275	+	XM_029013754.1		XP_028869587.1	uncharacterized protein		39877114	BOVATA_048370	3165	3165	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638361.1	20869	24275	+	XP_028869587.1		XM_029013754.1	uncharacterized protein		39877114	BOVATA_048370	3165	1054	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638361.1	32121	32701	-						39877115	BOVATA_048380	581		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638361.1	32121	32701	-	XM_029013755.1		XP_028869588.1	uncharacterized protein		39877115	BOVATA_048380	333	333	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638361.1	32121	32701	-	XP_028869588.1		XM_029013755.1	uncharacterized protein		39877115	BOVATA_048380	333	110	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638361.1	32800	37373	+						39877116	BOVATA_048390	4574		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638361.1	32800	37373	+	XM_029013756.1		XP_028869589.1	uncharacterized protein		39877116	BOVATA_048390	4431	4431	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638361.1	32800	37373	+	XP_028869589.1		XM_029013756.1	uncharacterized protein		39877116	BOVATA_048390	4431	1476	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638361.1	35457	35813	-						39877117	BOVATA_048400	357		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638361.1	35457	35813	-	XM_029013757.1		XP_028869590.1	MULTISPECIES: hypothetical protein, putative		39877117	BOVATA_048400	357	357	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638361.1	35457	35813	-	XP_028869590.1		XM_029013757.1	MULTISPECIES: hypothetical protein, putative		39877117	BOVATA_048400	357	118	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638361.1	41765	42388	+						39877118	BOVATA_048410	624		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638361.1	41765	42388	+	XM_029013758.1		XP_028869591.1	uncharacterized protein		39877118	BOVATA_048410	624	624	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638361.1	41765	42388	+	XP_028869591.1		XM_029013758.1	uncharacterized protein		39877118	BOVATA_048410	624	207	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638361.1	42507	44862	+						39877119	BOVATA_048420	2356		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638361.1	42507	44862	+	XM_029013759.1		XP_028869592.1	uncharacterized protein		39877119	BOVATA_048420	1815	1815	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638361.1	42507	44862	+	XP_028869592.1		XM_029013759.1	uncharacterized protein		39877119	BOVATA_048420	1815	604	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638362.1	88	2019	+						39877120	BOVATA_048430	1932		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638362.1	88	2019	+	XM_029013760.1		XP_028869593.1	uncharacterized protein		39877120	BOVATA_048430	1932	1932	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638362.1	88	2019	+	XP_028869593.1		XM_029013760.1	uncharacterized protein		39877120	BOVATA_048430	1932	643	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638362.1	3853	6739	+						39877121	BOVATA_048440	2887		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638362.1	3853	6739	+	XM_029013761.1		XP_028869594.1	uncharacterized protein		39877121	BOVATA_048440	2292	2292	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638362.1	3853	6739	+	XP_028869594.1		XM_029013761.1	uncharacterized protein		39877121	BOVATA_048440	2292	763	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638362.1	7722	9293	+						39877122	BOVATA_048450	1572		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638362.1	7722	9293	+	XM_029013762.1		XP_028869595.1	uncharacterized protein		39877122	BOVATA_048450	1572	1572	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638362.1	7722	9293	+	XP_028869595.1		XM_029013762.1	uncharacterized protein		39877122	BOVATA_048450	1572	523	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638362.1	9350	10945	+						39877123	BOVATA_048460	1596		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638362.1	9350	10945	+	XM_029013763.1		XP_028869596.1	uncharacterized protein		39877123	BOVATA_048460	1596	1596	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638362.1	9350	10945	+	XP_028869596.1		XM_029013763.1	uncharacterized protein		39877123	BOVATA_048460	1596	531	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638362.1	12252	22601	+						39877124	BOVATA_048470	10350		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638362.1	12252	22601	+	XM_029013764.1		XP_028869597.1	uncharacterized protein		39877124	BOVATA_048470	9732	9732	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638362.1	12252	22601	+	XP_028869597.1		XM_029013764.1	uncharacterized protein		39877124	BOVATA_048470	9732	3243	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638362.1	24221	28393	+						39877125	BOVATA_048480	4173		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638362.1	24221	28393	+	XM_029013765.1		XP_028869598.1	uncharacterized protein		39877125	BOVATA_048480	4137	4137	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638362.1	24221	28393	+	XP_028869598.1		XM_029013765.1	uncharacterized protein		39877125	BOVATA_048480	4137	1378	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638362.1	31670	36276	+						39877126	BOVATA_048490	4607		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638362.1	31670	36276	+	XM_029013766.1		XP_028869599.1	uncharacterized protein		39877126	BOVATA_048490	4368	4368	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638362.1	31670	36276	+	XP_028869599.1		XM_029013766.1	uncharacterized protein		39877126	BOVATA_048490	4368	1455	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638362.1	37537	41884	+						39877127	BOVATA_048500	4348		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638362.1	37537	41884	+	XM_029013767.1		XP_028869600.1	uncharacterized protein		39877127	BOVATA_048500	4314	4314	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638362.1	37537	41884	+	XP_028869600.1		XM_029013767.1	uncharacterized protein		39877127	BOVATA_048500	4314	1437	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638362.1	43362	45302	+						39877128	BOVATA_048510	1941		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638362.1	43362	45302	+	XM_029013768.1		XP_028869601.1	uncharacterized protein		39877128	BOVATA_048510	1908	1908	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638362.1	43362	45302	+	XP_028869601.1		XM_029013768.1	uncharacterized protein		39877128	BOVATA_048510	1908	635	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638363.1	555	2513	+						39877129	BOVATA_048520	1959		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638363.1	555	2513	+	XM_029013769.1		XP_028869602.1	uncharacterized protein		39877129	BOVATA_048520	1959	1959	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638363.1	555	2513	+	XP_028869602.1		XM_029013769.1	uncharacterized protein		39877129	BOVATA_048520	1959	652	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638363.1	3973	8780	+						39877130	BOVATA_048530	4808		partial
